Question_num,hint_num,metric,score
30,5,Validity Rate,1.0
30,6,Accuracy,1.0
30,6,Calibration Confidence,1.0
30,6,Clarity,0.9
30,6,Coherence Score,0.9
30,6,Comp Efficiency,1.0
30,6,Correctness,1.0
30,6,Efficiency,0.7
30,6,Final Accuracy,1.0
30,6,Pass Rate,1.0
30,6,Redundancy,0.6
30,6,Robustness Consistency,1.0
30,6,Similarity,1.0
30,6,Stepwise Correctness,1.0
30,6,Validity Rate,1.0
30,7,Accuracy,1.0
30,7,Calibration Confidence,1.0
30,7,Clarity,1.0
30,7,Coherence Score,1.0
30,7,Comp Efficiency,1.0
30,7,Correctness,1.0
30,7,Efficiency,0.7
30,7,Final Accuracy,1.0
30,7,Pass Rate,1.0
30,7,Redundancy,0.7
30,7,Robustness Consistency,1.0
30,7,Similarity,1.0
30,7,Stepwise Correctness,1.0
30,7,Validity Rate,1.0
30,8,Accuracy,0.0
30,8,Calibration Confidence,0.2
30,8,Clarity,0.7
30,8,Coherence Score,0.7
30,8,Comp Efficiency,1.0
30,8,Correctness,0.0
30,8,Efficiency,0.6
30,8,Final Accuracy,0.0
30,8,Pass Rate,0.0
30,8,Redundancy,0.5
30,8,Robustness Consistency,0.0
30,8,Similarity,0.2
30,8,Stepwise Correctness,0.0
30,8,Validity Rate,0.0
30,9,Accuracy,1.0
30,9,Calibration Confidence,1.0
30,9,Clarity,1.0
30,9,Coherence Score,1.0
30,9,Comp Efficiency,1.0
30,9,Correctness,1.0
30,9,Efficiency,0.9
30,9,Final Accuracy,1.0
30,9,Pass Rate,1.0
30,9,Redundancy,0.9
30,9,Robustness Consistency,1.0
30,9,Similarity,1.0
30,9,Stepwise Correctness,1.0
30,9,Validity Rate,1.0
